https://www.globo.com/;https://oglobo.globo.com/ela/coronavirus-saiba-quais-sao-os-cuidados-que-devem-ser-tomados-na-higienizacao-dos-oculos-24354792
https://www.globo.com/;https://g1.globo.com/bemestar/coronavirus/noticia/2020/04/07/curvas-de-contagio-das-20-cidades-brasileiras-com-mais-casos-de-coronavirus.ghtml
https://www.globo.com/;https://oglobo.globo.com/rio/bairros/prefeito-diz-que-fiocruz-testara-cloroquina-em-pacientes-com-covid-19-em-niteroi-24357867
https://www.globo.com/;https://g1.globo.com/mundo/noticia/2020/04/07/eua-tem-quase-2-mil-mortos-por-coronavirus-em-24-horas.ghtml
https://www.globo.com/;https://g1.globo.com/ba/bahia/noticia/2020/04/07/recem-nascida-testa-positivo-para-covid-19-na-bahia-mae-tinha-28-anos-e-morreu-vitima-da-doenca.ghtml
https://www.globo.com/;https://cbn.globoradio.globo.com/media/audio/297496/quase-90-dos-municipios-afirmam-que-nao-tem-condic.htm
https://www.globo.com/;https://oglobo.globo.com/economia/na-contramao-dos-cortes-demissoes-empresas-estao-com-vagas-abertas-em-todo-pais-24349412
https://www.globo.com/;https://oglobo.globo.com/sociedade/nas-ultimas-24-horas-foram-173-altas-contra-114-obitos-por-covid-diz-ministerio-24357736
https://www.globo.com/;https://www.globo.com/ http:/oglobo.globo.com/sociedade/coronavirus/covid-19-ministerio-da-saude-estima-que-maioria-dos-brasileiros-sera-exposta-ao-virus-nos-proximos-tres-meses-24356006
https://www.globo.com/;https://g1.globo.com/bemestar/coronavirus/noticia/2020/04/07/mandetta-diz-que-vai-comprar-toda-a-producao-de-mascaras-de-fabrica-da-3m-no-brasil.ghtml
https://www.globo.com/;https://g1.globo.com/to/tocantins/noticia/2020/04/07/tocantins-e-o-unico-estado-sem-registro-de-mortes-por-coronavirus.ghtml
https://www.globo.com/;https://g1.globo.com/bemestar/coronavirus/noticia/2020/04/07/casos-de-coronavirus-no-brasil-em-7-de-abril.ghtml
https://www.globo.com/;https://g1.globo.com/politica/noticia/2020/04/07/coronavirus-senado-aprova-projeto-que-cria-linha-de-credito-para-micro-e-pequenas-empresas.ghtml
https://www.globo.com/;https://revistacasaejardim.globo.com/Casa-e-Jardim/Bem-Estar/noticia/2020/03/coronavirus-como-minimizar-perda-de-condicionamento-fisico-na-quarentena.html
https://www.globo.com/;http://revistamonet.globo.com/Noticias/noticia/2020/04/rapper-black-ripper-morre-aos-32-anos-e-fas-acreditam-em-conspiracao-apos-declaracoes-sobre-covid-19.html
https://www.globo.com/;https://revistaquem.globo.com/QUEM-News/noticia/2020/04/fundador-do-twitter-doa-1-bilhao-de-dolares-para-luta-contra-covid-19.html
https://www.globo.com/;https://globoesporte.globo.com/futebol/futebol-internacional/noticia/pai-e-avo-de-montillo-ex-cruzeiro-morrem-com-suspeita-de-coronavirus.ghtml
https://www.globo.com/;https://extra.globo.com/noticias/mundo/policiais-na-india-se-vestem-de-coronavirus-para-conscientizar-populacao-video-24357860.html
https://www.globo.com/;https://g1.globo.com/mg/minas-gerais/noticia/2020/04/07/coronavirus-familias-sofrem-por-falta-de-velorios-de-entes-que-morreram-durante-isolamento.ghtml
https://www.globo.com/;https://g1.globo.com/mundo/noticia/2020/04/07/guine-equatorial-expulsara-pastores-brasileiros-em-meio-a-contencao-da-covid-19.ghtml
